code,name,gender,country_code,country,height,weight,disciplines,birth_date,residence_place,residence_country
1538044,CRUZ SAUBIDET BIRKNER Francisco,Male,ARG,Argentina,156,79,Sailing,05-10-1998,,Argentina
1538048,TURIENZO Maria Catalina,Female,ARG,Argentina,168,65,Sailing,29-05-2006,BAHIA BLANCA,Argentina
1538059,EDGHILL Chelsea,Female,GUY,Guyana,157,73,Table Tennis,06-07-1997,GEORGETOWN,Guyana
1538078,TONDAIMAN Prithviraj,Male,IND,India,161,85,Shooting,06-06-1987,,
1538084,KUSALE Swapnil,Male,IND,India,182,73,Shooting,06-08-1995,PUNE,India
1538096,BATRA Manika,Female,IND,India,180,63,Table Tennis,15-06-1995,PUNE,India
1538104,THAKKAR Manav Vikash,Male,IND,India,185,79,Table Tennis,14-04-2000,,
1538124,ZMUSHKA Alina,Female,AIN,AIN,168,60,Swimming,05-01-1997,,
1538136,AKULA Sreeja,Female,IND,India,161,71,Table Tennis,31-07-1998,,
1538146,CHAUHAN Maheshwari,Female,IND,India,168,75,Shooting,04-07-1996,SIANA JALORE,India
1538150,SHYMANOVICH Ilya,Male,AIN,AIN,155,70,Swimming,02-08-1994,,
1538151,ACHANTA Sharath Kamal,Male,IND,India,189,76,Table Tennis,12-07-1982,CHENNAI,India
1538153,SHKURDAI Anastasiya,Female,AIN,AIN,172,79,Swimming,03-01-2003,,
1538154,MOUDGIL Anjum,Female,IND,India,177,50,Shooting,05-01-1994,CHANDIGARH,India
1538157,SINGH Shreyasi,Female,IND,India,180,81,Shooting,29-08-1991,,India
1538159,BHAKER Manu,Female,IND,India,167,81,Shooting,18-02-2002,DELHI,India
1538160,ZALATY Yauheni,Male,AIN,AIN,173,76,Rowing,09-09-1999,,
1538161,VALARIVAN Elavenil,Female,IND,India,183,64,Shooting,02-08-1999,AHMEDABAD,India
1538190,DESAI Harmeet,Male,IND,India,183,63,Table Tennis,19-07-1993,,
1538193,KAMATH Archana Girish,Female,IND,India,154,67,Table Tennis,17-06-2000,,
1538234,GREENE Kennice Aphenie,Female,VIN,StVincent&Grenadines,174,63,Swimming,06-07-2007,,
1538243,JOACHIM Alex,Male,VIN,StVincent&Grenadines,161,74,Swimming,14-04-2003,,
1538244,ALBERTARRIO Agustina,Female,ARG,Argentina,183,68,Hockey,01-01-1993,,Argentina
1538253,ALONSO Agostina,Female,ARG,Argentina,178,62,Hockey,01-10-1995,BUENOS AIRES,Argentina
1538260,CAMPOY Maria,Female,ARG,Argentina,163,59,Hockey,06-10-1990,,Argentina
1538261,CAIRO Sofia,Female,ARG,Argentina,163,84,Hockey,08-10-2002,,Argentina
1538262,CASAS Lara,Female,ARG,Argentina,185,73,Hockey,22-06-2004,,Argentina
1538263,CASTELLARO MORELLO Juana,Female,ARG,Argentina,188,61,Hockey,29-03-2005,,Argentina
1538266,COSENTINO Cristina,Female,ARG,Argentina,171,69,Hockey,22-12-1997,,Argentina
1538274,GORZELANY Agustina,Female,ARG,Argentina,175,76,Hockey,11-03-1996,BUENOS AIRES,Argentina
1538276,GRANATTO Maria,Female,ARG,Argentina,154,63,Hockey,21-04-1995,LA PLATA,Argentina
1538277,JANKUNAS Julieta,Female,ARG,Argentina,165,59,Hockey,20-01-1999,BUENOS AIRES,Argentina
1538294,RAPOSO RUIZ de los LLANOS Valentina,Female,ARG,Argentina,170,61,Hockey,28-01-2003,BUENOS AIRES,Argentina
1538295,SANCHEZ MOCCIA Rocio,Female,ARG,Argentina,168,83,Hockey,02-08-1988,,Argentina
1538299,SAUZE VALDEZ Victoria,Female,ARG,Argentina,152,72,Hockey,21-07-1991,,Argentina
1538304,TOCCALINO Sofia,Female,ARG,Argentina,176,61,Hockey,20-03-1997,BUENOS AIRES,Argentina
1538305,TRINCHINETTI Eugenia,Female,ARG,Argentina,170,81,Hockey,17-07-1997,BUENOS AIRES,Argentina
1538363,BUGALLO Agustin,Male,ARG,Argentina,176,77,Hockey,23-04-1995,,Argentina
1538365,CAPURRO ZUBELDIA Bautista,Male,ARG,Argentina,186,65,Hockey,22-10-2003,,Argentina
1538366,CASELLA SCHUTH Maico,Male,ARG,Argentina,188,51,Hockey,05-06-1997,,Argentina
1538367,CATAN Juan,Male,ARG,Argentina,157,60,Hockey,05-10-1995,,Argentina
1538370,DOMENE Tomas,Male,ARG,Argentina,190,63,Hockey,04-09-1997,,Argentina
1538372,HABIF Thomas,Male,ARG,Argentina,172,54,Hockey,27-05-1996,,Argentina
1538375,KEENAN Nicolas,Male,ARG,Argentina,176,66,Hockey,06-05-1997,,Netherlands
1538378,MARCUCCI Tadeo,Male,ARG,Argentina,174,59,Hockey,03-05-2001,,Argentina
1538379,MARTINEZ Lucas,Male,ARG,Argentina,153,55,Hockey,17-11-1993,,
1538380,MARTINS Tobias,Male,ARG,Argentina,156,83,Hockey,14-07-1998,,Germany
1538386,JAVER Mahsa,Female,IRI,IR Iran,182,58,Rowing,12-05-1994,,IR Iran
1538396,NOROUZI TAZEH KAND Zeinab,Female,IRI,IR Iran,161,74,Rowing,01-01-2000,,
1538415,BEYRANVAND Mohammad,Male,IRI,IR Iran,157,57,Shooting,25-08-2008,,
1538421,ROSTAMIYAN Haniyeh,Female,IRI,IR Iran,181,56,Shooting,11-09-1998,TEHRAN,IR Iran
1538436,AMINI POZVEH Fatemeh,Female,IRI,IR Iran,161,58,Shooting,05-10-2000,,
1538442,CHEHEL AMIRANI Shermineh,Female,IRI,IR Iran,177,53,Shooting,20-06-1999,TEHRAN,IR Iran
1538449,AMAISTROAIE Madalina,Female,ROU,Romania,156,67,Archery,09-12-2002,,Romania
1538482,BOUZIDI Carole Diana,Female,ALG,Algeria,164,78,Canoe Slalom,25-06-1985,,France
1538488,GERBEKOV Askerbii,Male,BRN,Bahrain,190,58,Judo,01-06-1996,KARACHAY-CHERKESS REPUBLIC,Russian Federation
1538504,CISSE Arthur,Male,CIV,Côte d'Ivoire,182,81,Athletics,29-12-1996,,
1538505,KONE Maboundou,Female,CIV,Côte d'Ivoire,186,71,Athletics,16-05-1997,,United States
1538622,NURMATOV Shakhzod,Male,UZB,Uzbekistan,170,55,Rowing,07-04-1999,,Uzbekistan
1538627,PRAKATEN Anna,Female,UZB,Uzbekistan,172,63,Rowing,06-09-1992,ST PETERSBURG,Russian Federation
1538632,SAFAROLIYEV Sobirjon,Male,UZB,Uzbekistan,179,60,Rowing,02-05-2002,SAMARKAND,Uzbekistan
1538648,OLFATI Mahdi,Male,IRI,IR Iran,170,83,Artistic Gymnastics,06-03-2001,GORGAN,IR Iran
1538662,CHEN Jiexian Stephenie,Female,SGP,Singapore,189,54,Canoe Sprint,25-12-1991,SINGAPORE,Singapore
1538729,MAZZILLI Agustin,Male,ARG,Argentina,162,57,Hockey,20-06-1989,,Argentina
1538734,MONJA Federico,Male,ARG,Argentina,181,68,Hockey,12-09-1993,,Argentina
1538737,REY Matias,Male,ARG,Argentina,186,55,Hockey,01-12-1984,,Argentina
1538740,SANTIAGO Tomas,Male,ARG,Argentina,150,75,Hockey,15-06-1992,,Argentina
1538741,TARAZONA Santiago,Male,ARG,Argentina,181,62,Hockey,31-05-1996,,Argentina
1538742,TOSCANI Lucas,Male,ARG,Argentina,171,62,Hockey,22-09-1999,,Argentina
1538800,VERNICE Agustin,Male,ARG,Argentina,186,75,Canoe Sprint,03-07-1995,OLAVARRIA,Argentina
1538830,BROWN Janeek,Female,JAM,Jamaica,179,81,Athletics,14-05-1998,"DALLAS, TX",United States
1538875,MOLINA Gonzalo Nahuel,Male,ARG,Argentina,176,84,Cycling BMX Racing,05-05-1995,SAN JUAN,Argentina
1538878,VILLEGAS Federico Emiliano,Male,ARG,Argentina,186,51,Cycling BMX Racing,13-07-1994,,
1538893,CAMERON Lloydricia,Female,JAM,Jamaica,157,51,Athletics,08-04-1996,KINGSTON,Jamaica
1538903,PERINCHIEF Jah-Nhai,Male,BER,Bermuda,165,55,Athletics,13-12-1997,ARKANSAS,United States
1538904,CLAYTON Rushell,Female,JAM,Jamaica,163,83,Athletics,18-10-1992,KINGSTON,Jamaica
1538910,DUFFY Flora,Female,BER,Bermuda,186,55,Triathlon,30-09-1987,"BOULDER, CO",United States
1538934,FIRFIRICA Alin Alexandru,Male,ROU,Romania,174,55,Athletics,03-11-1995,,
1538935,GHELBER Bianca Florentina,Female,ROU,Romania,178,73,Athletics,01-06-1990,,
1538937,ION Diana Ana Maria,Female,ROU,Romania,155,66,Athletics,27-11-2000,BUCHAREST,Romania
1538939,MELLY Joan Chelimo,Female,ROU,Romania,186,65,Athletics,10-11-1990,ELDORET,Kenya
1538999,MERINGOR Delvine Relin,Female,ROU,Romania,160,64,Athletics,01-08-1992,BUCHAREST,Romania
1539000,MIKLOS Andrea,Female,ROU,Romania,170,61,Athletics,17-04-1999,CLUJ-NAPOCA,Romania
1539008,NOVAC Alexandru Mihaita,Male,ROU,Romania,183,54,Athletics,24-03-1997,BUCHAREST,Romania
1539114,PRANNOY H. S,Male,IND,India,151,61,Badminton,17-07-1992,HYDERABAD,India
1539123,RANKIREDDY Satwiksairaj,Male,IND,India,162,70,Badminton,13-08-2000,HYDERABAD,India
1539125,SHETTY Chirag,Male,IND,India,158,72,Badminton,04-07-1997,MUMBAI,India
1539131,BERTEMES Bob,Male,LUX,Luxembourg,185,76,Athletics,24-05-1993,MANNHEIM,Germany
1539157,PUSARLA V. Sindhu,Female,IND,India,165,61,Badminton,05-07-1995,HYDERABAD,India
1539180,AGARWALLA Anush,Male,IND,India,157,54,Equestrian,23-11-1999,BORCHEN-ETTELN,Germany
1539183,CRASTO Tanisha,Female,IND,India,157,57,Badminton,05-05-2003,HYDERABAD,India
1539188,PONNAPPA Ashwini,Female,IND,India,156,51,Badminton,18-09-1989,,India
1539303,ROTARU-KOTTMANN Alina,Female,ROU,Romania,154,63,Athletics,05-06-1993,WANGEN,Germany
1539314,RUTTO Stella,Female,ROU,Romania,181,57,Athletics,16-12-1996,,
1539328,STANCIU Daniela,Female,ROU,Romania,186,51,Athletics,15-10-1987,BUCURESTI,Romania
1539340,TALOS Elena Andreea,Female,ROU,Romania,151,77,Athletics,24-02-1995,BUCHAREST,Romania
1539342,TOADER Andrei Rares,Male,ROU,Romania,150,50,Athletics,26-05-1997,,
1539412,GOMES Filipe,Male,MAW,Malawi,159,80,Swimming,07-04-1997,LEIRIA,Portugal
1539497,OCAMPO Daiana,Female,ARG,Argentina,150,69,Athletics,16-02-1991,PILAR,Argentina
1539505,ARCHIBALD Emanuel,Male,GUY,Guyana,171,51,Athletics,09-09-1994,,Jamaica
1539510,ABRAMS Aliyah,Female,GUY,Guyana,187,72,Athletics,03-04-1997,,United States
1539530,NOEL Raekwon Jibril,Male,GUY,Guyana,185,76,Swimming,21-12-2005,,
1539532,PERSAUD Aleka Kylela,Female,GUY,Guyana,161,72,Swimming,24-02-2006,,
1539540,ALLERS-LIBURD Zahria,Female,SKN,St Kitts and Nevis,156,61,Athletics,06-03-2002,"TAMPA, FL",United States
1539547,TRAORE Cheickna,Male,CIV,Côte d'Ivoire,171,55,Athletics,21-10-2000,,United States
1539548,TIE Whitney,Female,CIV,Côte d'Ivoire,175,52,Athletics,07-04-1999,,
1539607,SIDHU Vijayveer,Male,IND,India,163,66,Shooting,21-06-2002,CHANDIGARH,India
1539611,TOMAR Aishwary Pratap Singh,Male,IND,India,150,71,Shooting,03-02-2001,BHOPAL,India
1539615,NARUKA Anant Jeet Singh,Male,IND,India,156,78,Shooting,01-07-1998,JAIPUR,India
1539628,ANISH Anish,Male,IND,India,174,65,Shooting,26-09-2002,DELHI,India
1539636,BABUTA Arjun,Male,IND,India,165,77,Shooting,24-01-1999,CHANDIGARH,India
1539643,CHEEMA Arjun Singh,Male,IND,India,174,70,Shooting,13-06-2001,PUNJAB,India
1539683,BOUSHITA Abderrahmane,Male,MAR,Morocco,175,80,Judo,05-09-1997,PARIS,Morocco
1539720,SINGH Sandee,Male,IND,India,171,69,Shooting,20-01-1996,,
1539747,SAMRA Sift Kaur,Female,IND,India,173,74,Shooting,09-09-2001,FARIDKOT,India
1539752,SINGH Esha,Female,IND,India,188,77,Shooting,01-01-2005,HYDERABAD,India
1539754,RAMITA Ramita,Female,IND,India,161,73,Shooting,16-01-2004,,
1539757,KUMARI Rajeshwari,Female,IND,India,174,75,Shooting,10-12-1991,,
1539767,SANGWAN Rhythm,Female,IND,India,190,62,Shooting,29-11-2003,FARIDABAD,India
1539849,SEN Lakshya,Male,IND,India,180,83,Badminton,16-08-2001,BANGALORE,India
1539886,di TELLA Pascual Maria,Male,ARG,Argentina,156,68,Fencing,16-09-1995,"BROOKLYN, NY",United States
1539948,DARRAGH Rachael,Female,IRL,Ireland,178,79,Badminton,24-09-1997,DUBLIN,Ireland
1539950,McNULTY Harry,Male,IRL,Ireland,187,78,Rugby Sevens,05-03-1993,DUBLIN,Ireland
1539951,MOLLEN Bryan,Male,IRL,Ireland,166,59,Rugby Sevens,25-09-1995,DUBLIN,Ireland
1539952,KENNEDY Terry,Male,IRL,Ireland,179,52,Rugby Sevens,04-07-1996,DUBLIN,Ireland
1539954,WALSH Grainne,Female,IRL,Ireland,173,83,Boxing,13-10-1995,TULLAMORE,Ireland
1539959,PASSMORE Jake,Male,IRL,Ireland,174,69,Diving,12-06-2005,LEEDS,Great Britain
1539961,HEALY Sarah,Female,IRL,Ireland,175,65,Athletics,13-02-2001,DUBLIN,Ireland
1539962,McCANN Luke,Male,IRL,Ireland,173,66,Athletics,12-03-1998,DUBLIN,Ireland
1539963,McCORMACK Fionnuala,Female,IRL,Ireland,156,71,Athletics,24-09-1984,WICKLOW,Ireland
1539966,CATTERSON Victoria,Female,IRL,Ireland,186,73,Swimming,25-03-2001,ABBOTSTOWN,Ireland
1539968,FERGUSON Conor,Male,IRL,Ireland,188,80,Swimming,11-10-1999,LOUGHBOROUGH,Great Britain
1539969,WIFFEN Daniel,Male,IRL,Ireland,176,82,"Marathon Swimming, Swimming",14-07-2001,LOUGHBOROUGH,Great Britain
1539971,ARMITAGE Megan,Female,IRL,Ireland,164,76,Cycling Road,12-08-1996,NICE,France
1539974,GILLESPIE Lara,Female,IRL,Ireland,169,84,Cycling Track,21-04-2001,WICKLOW,Ireland
1539976,MURPHY Kelly,Female,IRL,Ireland,189,84,Cycling Track,03-11-1989,BIRMINGHAM,Great Britain
1539977,GRIFFIN Mia,Female,IRL,Ireland,190,78,Cycling Track,30-12-1998,,Ireland
1539978,CREIGHTON Erin,Female,IRL,Ireland,163,73,Cycling Track,06-03-2004,,
1539982,SHARPE Alice,Female,IRL,Ireland,161,68,Cycling Track,03-05-1994,,
1539983,HEALY Ben,Male,IRL,Ireland,177,64,Cycling Road,11-09-2000,,
1539985,MAGUIRE Leona,Female,IRL,Ireland,174,80,Golf,30-11-1994,COUNTY CAVAN,Ireland
1539986,Mc CLENAGHAN Rhys,Male,IRL,Ireland,187,52,Artistic Gymnastics,21-07-1999,NEWTOWNARDS,Great Britain
1539990,MURTAGH Fiona,Female,IRL,Ireland,153,55,Rowing,11-07-1995,,
1539991,MAGNER Imogen,Female,IRL,Ireland,167,70,Rowing,08-07-1998,,Ireland
1539992,LONG Natalie,Female,IRL,Ireland,188,77,Rowing,13-06-1990,,Ireland
1539993,CASEY Aoife,Female,IRL,Ireland,169,68,Rowing,01-06-1999,SKIBBEREEN,Ireland
1539998,KEOGH Aifric,Female,IRL,Ireland,176,57,Rowing,09-07-1992,FURBO,Ireland
1540039,TOSTI Alejandro,Male,ARG,Argentina,168,64,Golf,30-05-1996,,
1540108,BAR Juan,Male,ARG,Argentina,153,50,Handball,29-06-1987,PAMPLONA,Spain
1540112,BONANNO Nicolas,Male,ARG,Argentina,178,55,Handball,18-11-1991,PAMPLONA,Spain
1540120,FERNANDEZ Federico,Male,ARG,Argentina,153,69,Handball,17-10-1989,SAN FERNANDO,Argentina
1540143,FISCHER Guillermo,Male,ARG,Argentina,165,68,Handball,18-07-1996,ARANDA DE DUERO,Spain
1540144,MACIEL Leonel,Male,ARG,Argentina,159,56,Handball,04-01-1989,LISBON,Portugal
1540173,PENRUDDOCKE Adriana,Female,BER,Bermuda,178,59,Sailing,14-06-2000,,Bermuda
1540175,MARTINEZ CAMI Pedro,Male,ARG,Argentina,183,77,Handball,20-12-1999,,Argentina
1540176,WEBSTER Charlotte,Female,CAY,Cayman Islands,182,82,Sailing,17-03-2004,EXETER,Great Britain
1540177,MOSCARIELLO Lucas,Male,ARG,Argentina,168,75,Handball,19-02-1992,BENIDORM,Spain
1540178,MOYANO Andres,Male,ARG,Argentina,156,69,Handball,28-07-1996,GRANOLLERS,Spain
1540179,MOURINO Gaston,Male,ARG,Argentina,169,55,Handball,12-10-1994,CONSTANTA,Romania
1540180,PARKER James,Male,ARG,Argentina,176,80,Handball,09-06-1994,CAIRO,Egypt
1540181,PIZARRO Federico,Male,ARG,Argentina,150,81,Handball,07-09-1986,CUENCA,Spain
1540184,CROOKS Jillian Janis Geohagan,Female,CAY,Cayman Islands,184,60,Swimming,27-06-2006,,United States
1540190,HARVEY Emma,Female,BER,Bermuda,178,62,Swimming,23-07-2001,"STATE COLLEGE, PA",United States
1540216,HAWLEY Erica,Female,BER,Bermuda,167,73,Triathlon,29-05-1998,"BOULDER, CO",United States
1540226,SMITH Tyler,Male,BER,Bermuda,150,74,Triathlon,26-09-1998,"BOULDER, CO",United States
1540262,ALEXUC CIURARIU Alin,Male,ROU,Romania,182,59,Wrestling,03-02-1990,BUCAREST,Romania
1540263,ARNAUT Razvan,Male,ROU,Romania,183,52,Wrestling,28-09-1998,CONSTANTA,Romania
1540273,ANA Andreea Beatrice,Female,ROU,Romania,189,73,Wrestling,14-11-2000,MANGALIA,Romania
1540275,AXENTE Catalina,Female,ROU,Romania,152,80,Wrestling,31-10-1995,,
1540278,INCZE Kriszta Tunde,Female,ROU,Romania,183,62,Wrestling,15-05-1996,SFANTU GHEORGHE,Romania
1540305,TAZHUDINOV Akhmed,Male,BRN,Bahrain,159,65,Wrestling,25-01-2003,,
1540310,ERATI Kaimauri,Male,KIR,Kiribati,182,58,Weightlifting,13-06-2004,,
1540334,MINASYAN Gor,Male,BRN,Bahrain,184,76,Weightlifting,25-10-1994,,Bahrain
1540335,MONTANO Lesman,Male,BRN,Bahrain,189,71,Weightlifting,05-03-1996,,Bahamas
1540349,AIT BEKKA Jugurtha,Male,ALG,Algeria,181,72,Boxing,04-03-1996,ORAN,Algeria
1540351,KADI Mourad,Male,ALG,Algeria,185,63,Boxing,26-06-1995,NACIRIA,Algeria
1540352,BOUALAM Roumaysa,Female,ALG,Algeria,187,78,Boxing,10-10-1994,BLIDA,Algeria
1540353,KHELIF Imane,Female,ALG,Algeria,158,57,Boxing,02-05-1999,TIARET,Algeria
1540354,KHELIF Dounia,Female,ALG,Algeria,166,76,Boxing,01-09-1997,BEJAIA,Algeria
1540497,PIZARRO Ignacio,Male,ARG,Argentina,159,61,Handball,08-02-1990,CUENCA,Spain
1540498,SIMONET Pablo,Male,ARG,Argentina,155,61,Handball,04-05-1992,BENIDORM,Spain
1540499,SIMONET Diego,Male,ARG,Argentina,186,80,Handball,26-12-1989,MONTPELLIER,France
1540516,BONO Nicolas,Male,ARG,Argentina,188,71,Handball,16-08-1997,ISTRES,France
1540533,MONETA Marcos,Male,ARG,Argentina,156,85,Rugby Sevens,07-03-2000,BUENOS AIRES,Argentina
1540534,VERA FELD Santiago,Male,ARG,Argentina,174,55,Rugby Sevens,29-03-2001,,
1540536,OSADCZUK Matias,Male,ARG,Argentina,151,83,Rugby Sevens,22-04-1997,BUENOS AIRES,Argentina
1540537,ALVAREZ Santiago,Male,ARG,Argentina,187,73,Rugby Sevens,17-02-1994,BUENOS AIRES,Argentina
1540538,SCHULZ German,Male,ARG,Argentina,175,73,Rugby Sevens,05-02-1994,CORDOBA,Argentina
1540539,PELLANDINI Joaquin,Male,ARG,Argentina,186,59,Rugby Sevens,27-05-1999,,
1540543,REVOL Gaston,Male,ARG,Argentina,152,83,Rugby Sevens,26-11-1986,,
1540583,OPTI Soren,Male,SUR,Suriname,160,77,Badminton,16-05-1997,PARAMARIBO,Suriname
1540603,ELIZALDE Tomas,Male,ARG,Argentina,187,65,Rugby Sevens,18-11-2002,SALTA,Argentina
1540605,WADE Tobias,Male,ARG,Argentina,156,58,Rugby Sevens,06-08-1999,BUENOS AIRES,Argentina
1540621,GRAZIANO Matteo,Male,ARG,Argentina,190,56,Rugby Sevens,21-07-2001,BUENOS AIRES,Argentina
1540623,GONZALEZ Luciano,Male,ARG,Argentina,165,74,Rugby Sevens,10-04-1997,VILLA GENERAL BELGRANO,Argentina
1540624,FRAGA Agustin,Male,ARG,Argentina,180,74,Rugby Sevens,06-03-2002,,
1540625,ISGRO Rodrigo,Male,ARG,Argentina,173,75,Rugby Sevens,24-03-1999,BUENOS AIRES,Argentina
1540647,DELL OLIO Matias,Male,ARG,Argentina,172,76,Skateboarding,19-10-1996,AMSTERDAM,Netherlands
1540688,GOMEZ SANCHEZ Manuela,Female,COL,Colombia,161,68,Canoe Sprint,20-07-2000,,
1540691,SCHREUDERS Mikel,Male,ARU,Aruba,167,74,Swimming,21-09-1998,MARSEILLE,France
1540692,WESTERA Ethan,Male,ARU,Aruba,188,75,Sailing,03-10-1997,NOORD,Aruba
1540693,van AANHOLT Just,Male,ARU,Aruba,189,51,Sailing,24-11-1995,HILVERSUM,Netherlands
1540694,ELHAGE Phili,Male,ARU,Aruba,158,79,Shooting,11-04-1982,WILLEMSTAD,Curaçao
1540695,HOWELL Shanayah,Female,ARU,Aruba,164,67,Cycling BMX Racing,07-04-1999,,Aruba
1540701,ARIAS CASTANEDA Yeni Marcela,Female,COL,Colombia,188,54,Boxing,23-12-1990,PEREIRA,Colombia
1540702,VALENCIA VICTORIA Ingrit Lorena,Female,COL,Colombia,164,59,Boxing,03-09-1988,IBAGUE,Colombia
1540704,GONZALEZ LANDAZURY Yilmar Leandro,Male,COL,Colombia,190,59,Boxing,10-03-1993,CALI,Colombia
1540706,RODRIGUEZ John Edison,Male,COL,Colombia,152,70,Fencing,24-01-1991,PARIS,France
1540710,ZUMAYA FLORES Goretti Alejandra,Female,MEX,Mexico,162,72,Shooting,31-05-1997,LEON,Mexico
1540717,GBAI Jessika,Female,CIV,Côte d'Ivoire,165,80,Athletics,29-12-1998,FLORIDA,United States
1540829,BORDACHYOVA Ekaterina,Female,TJK,Tajikistan,160,81,Swimming,17-05-2003,,
1540832,DRAGAN Annaliese,Female,ROU,Romania,154,84,Rhythmic Gymnastics,15-09-2005,"IRVINE, CA",United States
1540905,TEIXEIRA SANTANA Herminia,Female,STP,Sao Tome & Principe,161,71,Canoe Sprint,25-09-2003,,
1540991,GOLUBIC Marko,Male,CRO,Croatia,184,50,Taekwondo,26-07-2000,ZAGREB,Croatia
1540998,ALONSO ALDERETE Alejandra,Female,PAR,Paraguay,186,75,Rowing,01-10-1996,ASUNCION,Paraguay
1541062,BIAGIOLI Romina,Female,ARG,Argentina,174,52,Triathlon,03-04-1989,CORDOBA,Argentina
1541265,BARBELIN Lisa,Female,FRA,France,160,68,Archery,10-04-2000,PARIS,France
1541266,CORDEAU Amelie,Female,FRA,France,160,73,Archery,01-10-2005,ANNEMASSE,France
1541268,LOPEZ Caroline,Female,FRA,France,180,78,Archery,09-01-2004,,
1541270,ADDIS Baptiste,Male,FRA,France,182,84,Archery,07-12-2006,MANDUEL,France
1541272,CHIRAULT Thomas,Male,FRA,France,178,52,Archery,15-09-1997,PARIS,France
1541275,VALLADONT Jean-Charles,Male,FRA,France,154,78,Archery,20-03-1989,SAINT-BENOIT-SUR-LOIRE,France
1541290,LORENZO Santiago,Male,ARG,Argentina,152,66,Table Tennis,21-09-2001,,
1541351,ALIZADEH Dara,Male,BER,Bermuda,179,85,Rowing,27-08-1993,CAMBRIDGE,Great Britain
1541356,GOMEZ VALDIVIA Janeth,Female,MEX,Mexico,160,51,Weightlifting,26-10-1997,,
1541364,FONSECA CARRAZANA Daniela,Female,CUB,Cuba,180,85,Table Tennis,24-07-2002,,Cuba
1541367,CAMPOS Jorge,Male,CUB,Cuba,150,59,Table Tennis,19-09-1991,HAVANA,Cuba
1541369,PEREIRA Andy,Male,CUB,Cuba,183,75,Table Tennis,31-08-1989,,
1541412,SIERRA Arlenis,Female,CUB,Cuba,188,67,Cycling Road,07-12-1992,,
1541419,BAHER ARASBARAN Farzad,Male,IRI,IR Iran,162,55,Fencing,24-11-1993,,
1541426,PAKDAMAN Ali,Male,IRI,IR Iran,168,52,Fencing,23-08-1990,TEHRAN,IR Iran
1541427,FOTOUHI Mohammad,Male,IRI,IR Iran,190,82,Fencing,05-12-1990,,
1541439,RAHBARI Mohammad,Male,IRI,IR Iran,163,73,Fencing,13-12-1991,TEHERAN,IR Iran
1541452,GARCIA NAVARRO Anisley,Female,CUB,Cuba,163,71,Diving,19-01-2002,,
1541453,RUIZ Prisis,Female,CUB,Cuba,158,50,Diving,28-01-2002,,
1541460,BECALI Andrea,Female,CUB,Cuba,158,73,Swimming,24-04-2004,,
1541462,FALCON JR Rodolfo,Male,CUB,Cuba,154,60,Swimming,26-12-2001,,
1541467,de OLIVEIRA Roldeney,Male,STP,Sao Tome & Principe,150,61,Judo,04-07-2000,COVILHA,Portugal
1541468,SEMEDO Gorete,Female,STP,Sao Tome & Principe,177,62,Athletics,05-10-1996,LISBOA,Portugal
1541471,DIACONU Adina,Female,ROU,Romania,179,55,Table Tennis,14-10-1999,,
1541473,IONESCU Eduard,Male,ROU,Romania,187,73,Table Tennis,09-11-2004,,Romania
1541474,IONESCU Ovidiu,Male,ROU,Romania,183,62,Table Tennis,28-06-1989,,
1541477,SAMARA Elizabeta,Female,ROU,Romania,158,65,Table Tennis,15-04-1989,CONSTANTA,Romania
1541478,SZOCS Bernadette,Female,ROU,Romania,180,57,Table Tennis,05-03-1995,,Romania
1541544,ALDAIHANI Mohammad,Male,KUW,Kuwait,156,82,Shooting,01-08-1983,MUBARAK AL-KABEER,Kuwait
1541553,BERTHIER Amita,Female,SGP,Singapore,171,81,Fencing,15-12-2000,,
1541554,ABDUL RAHMAN Kiria Tikanah,Female,SGP,Singapore,154,73,Fencing,25-06-2000,,
1541568,CHIRILA Catalin,Male,ROU,Romania,164,57,Canoe Sprint,11-05-1998,BUCHAREST,Romania
1541569,NUTA Oleg,Male,ROU,Romania,156,56,Canoe Sprint,03-02-1997,SNAGOV,Romania
1541570,SPRINCEAN Ilie,Male,ROU,Romania,181,74,Canoe Sprint,01-08-1994,SNAGOV,Romania
1541591,PERIJOC Lenuta Lacramioara,Female,ROU,Romania,185,56,Boxing,03-02-1994,BUCHAREST,Romania
1541599,GUTERRES Jolanio,Male,TLS,Timor-Leste,156,64,Swimming,12-05-2005,,
1541601,XIMENES BELO Imelda,Female,TLS,Timor-Leste,151,82,Swimming,24-10-1998,,
1541606,ATAIDE Manuel,Male,TLS,Timor-Leste,157,56,Athletics,09-03-2001,,
1541610,YAMAGUCHI Akane,Female,JPN,Japan,176,84,Badminton,06-06-1997,KUMAMOTO,Japan
1541614,WATANABE Yuta,Male,JPN,Japan,182,58,Badminton,13-06-1997,,
1541617,NAGAHARA Wakana,Female,JPN,Japan,177,67,Badminton,09-01-1996,AKITA,Japan
1541618,MATSUMOTO Mayu,Female,JPN,Japan,185,58,Badminton,07-08-1995,AKITA,Japan
1541619,HIGASHINO Arisa,Female,JPN,Japan,186,52,Badminton,01-08-1996,KOTO,Japan
1541620,NISHIMOTO Kenta,Male,JPN,Japan,160,83,Badminton,30-08-1994,KARIYA,Japan
1541623,HOKI Takuro,Male,JPN,Japan,179,85,Badminton,14-08-1995,TAKAOKA,Japan
